Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,Total_Quantity,Current_Price
21336-1,The Office,2022,Ideas,Miscellaneous,Licensed,Normal,Box,7,Retail - limited,1164.0,15.0,3955.0,4.6,22.0,94.99
30390-1,Dinosaur Market,2022,Jurassic World,Licensed,Dominion,Normal,Polybag,2,{Not specified},30.0,1.0,3528.0,3.6,66.0,5.17
30416-1,Market Stall,2022,Friends,Modern day,General,Normal,Polybag,2,LEGO exclusive,54.0,2.0,1130.0,0.0,14.0,5.95
30417-1,Garden Flower and Butterfly,2022,Friends,Modern day,Miscellaneous,Normal,Polybag,2,Retail,57.0,,3118.0,3.2,56.0,4.75
30432-1,The Turtle Beach,2022,Minecraft,Licensed,Minifig-scale,Normal,Polybag,2,{Not specified},46.0,1.0,1456.0,4.1,108.0,5.994
30433-1,Volvo Wheel Loader,2022,Technic,Technical,Licensed,Normal,Polybag,2,LEGO exclusive,69.0,,2721.0,4.0,21.0,6.0
30434-1,Aston Martin Valkyrie AMR Pro,2022,Speed Champions,Licensed,Aston Martin,Normal,Polybag,2,LEGO exclusive,97.0,,5666.0,3.4,157.0,3.838
30435-1,Build Your Own Hogwarts Castle,2022,Harry Potter,Licensed,General,Normal,Polybag,2,Retail,67.0,1.0,4873.0,3.9,174.0,6.115
30443-1,Spider-Man Bridge Battle,2022,Marvel Super Heroes,Licensed,Spider-Man: Far From Home,Normal,Polybag,2,Retail,44.0,1.0,2701.0,4.1,125.0,5.2346
30455-1,Batmobile,2022,DC Comics Super Heroes,Licensed,The Batman,Normal,Polybag,2,Retail,68.0,,1927.0,3.3,39.0,5.2958
30495-1,AT-ST,2022,Star Wars,Licensed,Episode V,Normal,Polybag,2,Retail,79.0,,8575.0,3.1,210.0,5.6757
30503-1,Build Your Own Animals - Make It Yours,2022,Miscellaneous,Miscellaneous,Make It Yours,Normal,Polybag,2,LEGO exclusive,16.0,,1419.0,2.4,41.0,2.2072
30509-1,Yellow Yoshi's Fruit Tree,2022,Super Mario,Licensed,Expansion Set,Normal,Polybag,2,Retail,46.0,1.0,1612.0,4.0,36.0,5.95
30510-1,90 Years of Cars,2022,Classic,Basic,90 Years of Play,Normal,Polybag,2,LEGO exclusive,71.0,,1093.0,0.0,55.0,7.0
30559-1,Elsa and Bruni's Forest Camp,2022,Disney,Licensed,Frozen II,Normal,Polybag,2,Retail,58.0,1.0,988.0,0.0,21.0,4.495
30560-1,Pineapple Photo Holder and Mini Board,2022,Dots,Art and crafts,Promotional,Normal,Polybag,2,Retail,116.0,,883.0,0.0,1.0,2.604
30562-1,Monkie Kid's Underwater Journey,2022,Monkie Kid,Action/Adventure,Season 3,Normal,Polybag,2,LEGO exclusive,57.0,3.0,1429.0,3.8,23.0,7.4703
30581-1,Tropical Parrot,2022,Creator,Model making,3 in 1,Normal,Polybag,4,LEGO exclusive,66.0,,2645.0,4.4,43.0,6.0
30582-1,Birthday Bear,2022,Creator,Model making,Seasonal,Normal,Polybag,2,LEGO exclusive,80.0,,1218.0,0.0,24.0,5.25
30583-1,Easter Bunny,2022,Creator,Model making,Seasonal,Normal,Polybag,2,LEGO exclusive,75.0,,4435.0,3.5,124.0,3.0
30584-1,Winter Holiday Train,2022,Creator,Model making,Seasonal,Normal,Polybag,2,LEGO exclusive,73.0,,4955.0,3.5,171.0,3.95
30585-1,Fire Patrol Vehicle,2022,City,Modern day,Fire,Normal,Polybag,2,Retail,45.0,1.0,1335.0,3.8,18.0,5.5019
30588-1,Kids' Playground,2022,City,Modern day,Park,Normal,Polybag,2,LEGO exclusive,51.0,2.0,2922.0,3.7,49.0,5.49
30589-1,Go-Kart Racer,2022,City,Modern day,Racing,Normal,Polybag,2,Retail,39.0,1.0,2497.0,3.8,25.0,5.99
30590-1,Farm Garden & Scarecrow,2022,City,Modern day,Farm,Normal,Polybag,2,Retail,34.0,1.0,2418.0,3.9,94.0,6.95
30592-1,Mini Thunder Raider,2022,Ninjago,Action/Adventure,Core,Normal,Polybag,3,LEGO exclusive,69.0,,812.0,0.0,5.0,5.0
30593-1,Lloyd Suit Mech,2022,Ninjago,Action/Adventure,Core,Normal,Polybag,2,Retail,59.0,1.0,974.0,3.6,25.0,3.7351
30594-1,Rock Monster Truck,2022,Creator,Model making,Miscellaneous,Normal,Polybag,2,Retail,54.0,,1182.0,3.6,12.0,4.25
30625-1,Luke Skywalker with Blue Milk,2022,Star Wars,Licensed,Episode IV,Normal,Polybag,0,Promotional,6.0,1.0,4332.0,4.4,71.0,49.99
31123-1,Off-Road Buggy,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,160.0,,612.0,0.0,1.0,9.0
31124-1,Super Robot,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,159.0,,2189.0,4.2,5.0,6.8
31126-1,Supersonic-jet,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,215.0,,1112.0,4.0,2.0,14.391
31127-1,Street Racer,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,258.0,,1073.0,3.9,1.0,9.6
31128-1,Dolphin and Turtle,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,137.0,,3430.0,4.0,4.0,10.0
31129-1,Majestic Tiger,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,755.0,,4609.0,4.6,5.0,26.25
31131-1,Downtown Noodle Shop,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,569.0,2.0,3700.0,4.2,8.0,31.42
31132-1,Viking Ship and the Midgard Serpent,2022,Creator,Model making,3 in 1,Normal,Box,6,Retail,1192.0,4.0,3001.0,4.3,6.0,89.99
31204-1,Elvis Presley  'The King',2022,Art,Art and crafts,Music,Normal,Box,8,Retail,3445.0,,530.0,0.0,27.0,130.7891
31205-1,Jim Lee Batman Collection,2022,Art,Art and crafts,Licensed,Normal,Box,9,Retail,4167.0,,1286.0,4.2,4.0,99.99
40491-1,Year of the Tiger,2022,Seasonal,Miscellaneous,Chinese Traditional Festivals,Normal,Box,2,LEGO exclusive,193.0,,6204.0,3.6,92.0,12.0
40503-1,Dagny Holm - Master Builder,2022,Promotional,Miscellaneous,LEGO House,Normal,Box,0,Retail - limited,1068.0,,562.0,0.0,2.0,136.5
40515-1,Pirates and Treasure VIP Add On Pack,2022,Miscellaneous,Miscellaneous,VIP Add On Pack,Normal,Polybag,0,LEGO exclusive,103.0,2.0,7255.0,3.8,260.0,6.99
40517-1,Vespa,2022,Creator,Model making,Miscellaneous,Normal,Box,2,LEGO exclusive,118.0,,4234.0,4.2,2.0,14.4517
40518-1,High-Speed Train,2022,Creator,Model making,Miscellaneous,Normal,Box,2,LEGO exclusive,284.0,,1200.0,3.9,1.0,22.1101
40519-1,New York Postcard,2022,Creator,Model making,Postcard,Normal,Box,2,LEGO exclusive,254.0,1.0,2009.0,4.0,6.0,29.95
40521-1,Mini Disney The Haunted Mansion,2022,Disney,Licensed,Disney Parks,Normal,Box,7,{Not specified},680.0,1.0,2959.0,3.8,2.0,65.0
40522-1,Valentine Lovebirds,2022,Seasonal,Miscellaneous,Valentine's Day,Normal,Box,4,LEGO exclusive,298.0,,3978.0,4.2,22.0,15.0
40523-1,Easter Rabbits Display,2022,Seasonal,Miscellaneous,Easter,Normal,Box,4,LEGO exclusive,288.0,,3496.0,4.5,9.0,21.5
40524-1,Sunflowers,2022,Creator,Model making,Botanical Collection,Normal,Box,2,LEGO exclusive,191.0,,6017.0,4.3,19.0,12.5
40525-1,Endgame Battle,2022,Marvel Super Heroes,Licensed,Avengers: Endgame,Normal,Blister pack,1,LEGO exclusive,62.0,5.0,3978.0,4.1,5.0,14.99
40526-1,Electric Scooters & Charging Dock,2022,City,Modern day,Miscellaneous,Normal,Blister pack,1,LEGO exclusive,50.0,3.0,2139.0,3.5,2.0,15.75
40527-1,Easter Chicks,2022,Seasonal,Miscellaneous,Easter,Normal,Box,4,LEGO exclusive,318.0,,5471.0,3.4,153.0,6.0
40528-1,LEGO Brand Retail Store,2022,Promotional,Miscellaneous,LEGO brand store opening set,Normal,Box,2,LEGO exclusive,402.0,,878.0,0.0,4.0,49.99
40529-1,Children's Amusement Park,2022,Promotional,Miscellaneous,Gift with Purchase,Normal,Box,4,LEGO exclusive,170.0,2.0,6944.0,3.5,99.0,5.75
40530-1,Jane Goodall Tribute,2022,Promotional,Miscellaneous,Gift with Purchase,Normal,Box,2,LEGO exclusive,275.0,1.0,8051.0,4.0,148.0,22.22
40531-1,Lars Family Homestead Kitchen,2022,Star Wars,Licensed,Promotional,Normal,Box,2,LEGO exclusive,195.0,1.0,9233.0,4.0,107.0,34.95
40532-1,Vintage Taxi,2022,Icons,Model making,Promotional,Normal,Box,2,LEGO exclusive,163.0,1.0,7428.0,3.9,123.0,17.1816
40533-1,Cosmic Cardboard Adventures,2022,Ideas,Miscellaneous,Promotional,Normal,Box,2,LEGO exclusive,203.0,1.0,7551.0,4.2,105.0,19.99
40535-1,Iron Man,2022,Brick Sketches,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,200.0,,961.0,0.0,2.0,13.6
40536-1,Miles Morales,2022,Brick Sketches,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,214.0,,835.0,0.0,4.0,20.0
40539-1,Ahsoka Tano,2022,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,164.0,,7214.0,4.2,28.0,9.99
40540-1,Lion Dance Guy,2022,BrickHeadz,Licensed,Seasonal,Normal,Box,2,LEGO exclusive,239.0,,3015.0,4.2,1.0,11.05
40544-1,French Bulldog,2022,BrickHeadz,Licensed,Pets,Normal,Box,2,LEGO exclusive,237.0,,1793.0,0.0,1.0,12.7017
40545-1,Koi Fish,2022,BrickHeadz,Licensed,Pets,Normal,Box,2,LEGO exclusive,203.0,,1486.0,4.0,17.0,29.97
40546-1,Poodles,2022,BrickHeadz,Licensed,Pets,Normal,Box,2,LEGO exclusive,304.0,,1258.0,0.0,5.0,15.0
40547-1,Obi-Wan Kenobi & Darth Vader,2022,BrickHeadz,Licensed,Star Wars,Normal,Box,4,Retail,260.0,,4122.0,4.3,4.0,19.99
40549-1,Demogorgon & Eleven,2022,BrickHeadz,Licensed,Stranger Things,Normal,Box,4,Retail,192.0,,3090.0,4.3,79.0,39.99
40550-1,Chip & Dale,2022,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,226.0,,3210.0,4.2,2.0,29.0
40552-1,Buzz Lightyear,2022,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,114.0,,4173.0,4.0,5.0,9.99
40553-1,Woody and Bo Peep,2022,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,296.0,,3137.0,4.3,2.0,19.99
40554-1,Jake Sully & his Avatar,2022,BrickHeadz,Licensed,Avatar,Normal,Box,4,Retail,246.0,,1364.0,0.0,1.0,24.99
40556-1,Mythica,2022,Promotional,Miscellaneous,LEGOLAND,Normal,{Not specified},7,{Not specified},510.0,2.0,306.0,0.0,1.0,58.99
40557-1,Defense of Hoth,2022,Star Wars,Licensed,Episode V,Normal,Blister pack,1,LEGO exclusive,64.0,3.0,8123.0,3.8,48.0,11.99
40558-1,Clone Trooper Command Station,2022,Star Wars,Licensed,Episode II,Normal,Blister pack,1,LEGO exclusive,66.0,3.0,7702.0,4.0,483.0,22.0
40559-1,Road Runner & Wile E. Coyote,2022,BrickHeadz,Licensed,Looney Tunes,Normal,Box,4,Retail,205.0,,4185.0,4.0,8.0,19.99
40561-1,Pencil Holder,2022,Dots,Art and crafts,Promotional,Normal,Box,0,Retail,476.0,,571.0,0.0,26.0,0.7466
40562-1,Mystic Witch,2022,Creator,Model making,3 in 1,Normal,Box,6,LEGO exclusive,257.0,,3847.0,3.7,95.0,14.9405
40563-1,Tribute to LEGO House,2022,Promotional,Miscellaneous,Gift with Purchase,Normal,Box,7,LEGO exclusive,583.0,,6184.0,4.1,156.0,18.0854
40564-1,Winter Elves Scene,2022,Seasonal,Miscellaneous,Christmas,Normal,Box,2,LEGO exclusive,372.0,2.0,6994.0,3.9,275.0,14.0
40565-1,Santa's Workshop,2022,Seasonal,Miscellaneous,Christmas,Normal,Box,2,LEGO exclusive,329.0,2.0,4797.0,3.9,231.0,28.5
40566-1,Ray the Castaway,2022,Ideas,Miscellaneous,Promotional,Normal,Box,5,LEGO exclusive,239.0,1.0,8454.0,4.4,308.0,30.0
40567-1,Forest Hideout,2022,Icons,Model making,Castle System,Normal,Box,2,LEGO exclusive,258.0,2.0,10485.0,4.3,310.0,36.9089
40569-1,London Postcard,2022,Creator,Model making,Postcard,Normal,Box,2,LEGO exclusive,277.0,,1533.0,0.0,2.0,29.0
40570-1,Halloween Cat and Mouse,2022,Seasonal,Miscellaneous,Halloween,Normal,Box,2,{Not specified},328.0,,2327.0,4.5,23.0,24.3254
40571-1,Wintertime Polar Bears,2022,Seasonal,Miscellaneous,Christmas,Normal,Box,2,LEGO exclusive,312.0,,2770.0,3.9,9.0,18.79
40572-1,Penguin & Snowflake,2022,Seasonal,Miscellaneous,Christmas,Normal,Box,2,LEGO exclusive,139.0,,1790.0,4.2,27.0,18.5907
40573-1,Christmas Tree,2022,Seasonal,Miscellaneous,Christmas,Normal,Box,4,LEGO exclusive,784.0,,4721.0,4.1,8.0,35.93
40574-1,LEGO Brand Store,2022,Promotional,Miscellaneous,LEGO brand stores,Normal,Box,2,LEGO exclusive,541.0,2.0,2091.0,3.9,27.0,44.99
40577-1,Hogwarts: Grand Staircase,2022,Harry Potter,Licensed,Promotional,Normal,Box,2,Promotional,224.0,1.0,3714.0,4.3,77.0,49.1815
40578-1,Sandwich Shop,2022,City,Modern day,Town,Normal,Box,2,LEGO exclusive,110.0,2.0,1914.0,3.7,1.0,50.0
40579-1,Eiffel's Apartment,2022,Icons,Model making,Promotional,Normal,Box,2,LEGO exclusive,228.0,1.0,1753.0,0.0,52.0,55.099
40654-1,Beijing Postcard,2022,Creator,Model making,Postcard,Normal,Box,2,LEGO exclusive,274.0,,1286.0,0.0,1.0,24.95
41697-1,Turtle Protection Vehicle,2022,Friends,Modern day,Beach,Normal,Box,2,Retail,90.0,2.0,1129.0,0.0,5.0,5.5
41701-1,Street Food Market,2022,Friends,Modern day,Park,Normal,Box,8,Retail,592.0,3.0,885.0,4.2,2.0,49.99
41702-1,Canal Houseboat,2022,Friends,Modern day,Summer,Normal,Box,2,Retail,737.0,4.0,778.0,0.0,2.0,57.99
41703-1,Friendship Tree House,2022,Friends,Modern day,Tree Houses,Normal,Box,2,Retail,1114.0,4.0,1465.0,4.3,6.0,61.191
41704-1,Main Street Building,2022,Friends,Modern day,Heartlake City,Normal,Box,20,Retail,1682.0,8.0,833.0,0.0,2.0,127.553
41706-1,Friends Advent Calendar,2022,Friends,Modern day,Seasonal,Normal,Box,1,{Not specified},312.0,4.0,912.0,0.0,1.0,27.99
41709-1,Vacation Beach House,2022,Friends,Modern day,Beach,Normal,Box,2,Retail,686.0,4.0,383.0,0.0,1.0,55.913
41710-1,Surfer Beach Fun,2022,Friends,Modern day,Beach,Normal,Box,4,Retail,288.0,3.0,311.0,0.0,1.0,20.0
41711-1,Emma's Art School,2022,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,844.0,3.0,941.0,0.0,5.0,57.289
41712-1,Recycling Truck,2022,Friends,Modern day,Traffic,Normal,Box,2,Retail,259.0,2.0,790.0,0.0,5.0,21.0
41714-1,Andrea's Theatre School,2022,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,1154.0,4.0,1025.0,0.0,1.0,62.2334
41716-1,Stephanie's Sailing Adventure,2022,Friends,Modern day,Summer,Normal,Box,2,Retail,304.0,3.0,345.0,0.0,1.0,39.97
41717-1,Mia's Wildlife Rescue,2022,Friends,Modern day,General,Normal,Box,2,Retail,430.0,3.0,595.0,0.0,1.0,41.83
41718-1,Pet Day-Care Center,2022,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,593.0,4.0,295.0,0.0,1.0,46.791
41721-1,Organic Farm ,2022,Friends,Modern day,Farm,Normal,Box,2,Retail,826.0,4.0,214.0,0.0,1.0,58.5726
41942-1,Into the Deep Bracelets with Charms,2022,Dots,Art and crafts,Bracelets,Normal,Foil pack,0,Retail,36.0,,493.0,0.0,57.0,2.85
41943-1,Gamer Bracelet with Charms,2022,Dots,Art and crafts,Bracelets,Normal,Foil pack,0,Retail,37.0,,448.0,0.0,33.0,2.85
41944-1,Candy Kitty Bracelet & Bag Tag,2022,Dots,Art and crafts,Bracelet & Bag Tag,Normal,Box with handle,2,Retail,188.0,,303.0,0.0,7.0,14.97
41946-1,Extra DOTS - Series 6,2022,Dots,Art and crafts,Extra Dots,Normal,Foil pack,0,Retail,118.0,,1642.0,3.5,21.0,3.95
41950-1,Lots of DOTS - Lettering,2022,Dots,Art and crafts,Lots of Dots,Normal,Box,2,Retail,722.0,,884.0,3.6,1.0,20.0
41952-1,Big Message Board,2022,Dots,Art and crafts,Accessories,Normal,Box,2,Retail,943.0,,1105.0,0.0,5.0,35.7
41953-1,Rainbow Bracelet with Charms,2022,Dots,Art and crafts,Bracelets,Normal,Foil pack,0,Retail,37.0,,249.0,0.0,1.0,6.6817
41955-1,Stitch-on Patch,2022,Dots,Art and crafts,Patches,Normal,Box with handle,2,Retail,95.0,,444.0,0.0,1.0,4.893
41958-1,Extra DOTS Series 7 - Sport,2022,Dots,Art and crafts,Extra Dots,Normal,Foil pack,0,Retail,115.0,,1056.0,3.5,4.0,5.0
41960-1,Big Box,2022,Dots,Art and crafts,Accessories,Normal,Box,2,Retail,479.0,,223.0,0.0,1.0,21.0
41963-1,Mickey Mouse & Minnie Mouse Stitch-on Patch,2022,Dots,Art and crafts,Disney,Normal,Box,2,Retail,95.0,,410.0,0.0,1.0,2.4
42127-1,The Batman -  Batmobile,2022,Technic,Technical,Licensed,Normal,Box,3,Retail,1360.0,,3384.0,4.0,3.0,75.0
42132-1,Chopper,2022,Technic,Technical,,Normal,Box,3,Retail,163.0,,3083.0,4.3,2.0,12.0
42133-1,Telehandler,2022,Technic,Technical,,Normal,{Not specified},3,{Not specified},143.0,,2185.0,3.9,4.0,12.5049
42134-1,Monster Jam Megalodon,2022,Technic,Technical,Licensed,Normal,Box,3,Retail,260.0,,2421.0,3.9,3.0,20.7899
42135-1,Monster Jam El Toro Loco,2022,Technic,Technical,Licensed,Normal,Box,3,Retail,247.0,,1821.0,3.7,1.0,14.99
42136-1,John Deere 9620R 4WD Tractor,2022,Technic,Technical,Licensed,Normal,Box,4,Retail,390.0,,2423.0,4.4,1.0,24.7414
42137-1,Formula E Porsche 99x Electric,2022,Technic,Technical,Licensed,Normal,Box,4,Retail,422.0,,1860.0,4.1,1.0,26.0273
42138-1,Ford Mustang Shelby GT500,2022,Technic,Technical,Licensed,Normal,Box,5,Retail,544.0,,3256.0,4.0,2.0,48.5263
42139-1,All-Terrain Vehicle,2022,Technic,Technical,,Normal,Box,2,Retail,764.0,,1195.0,4.3,5.0,57.99
42140-1,App-Controlled Transformation Vehicle,2022,Technic,Technical,,Normal,Box,5,Retail,772.0,,1026.0,0.0,8.0,99.0
42141-1,McLaren Formula 1 Race Car,2022,Technic,Technical,Licensed,Normal,Box,4,Retail,1432.0,,3226.0,4.3,5.0,130.0
42143-1,Ferrari Daytona SP3,2022,Technic,Technical,Licensed,Normal,Box,18,Retail - limited,3778.0,,3186.0,4.3,2.0,425.0
42144-1,Material Handler,2022,Technic,Technical,,Normal,Box,2,Retail,835.0,,801.0,0.0,1.0,100.79
42145-1,Airbus H175 Rescue Helicopter,2022,Technic,Technical,Licensed,Normal,Box,3,Retail,2001.0,,1430.0,4.5,3.0,147.8689
43198-1,Anna's Castle Courtyard,2022,Disney,Licensed,Frozen II,Normal,Box,2,Retail,74.0,1.0,1124.0,0.0,1.0,5.05
43199-1,Elsa's Castle Courtyard,2022,Disney,Licensed,Frozen II,Normal,Box,2,Retail,53.0,2.0,934.0,0.0,2.0,11.4
43203-1,"Aurora, Merida and Tiana's Enchanted Creations",2022,Disney,Licensed,Disney Princess,Normal,Box,6,Retail,558.0,3.0,417.0,0.0,2.0,43.0
43205-1,Ultimate Adventure Castle,2022,Disney,Licensed,Disney Princess,Normal,Box,12,Retail,698.0,5.0,401.0,0.0,3.0,74.99
43208-1,Jasmine and Mulan's Adventure,2022,Disney,Licensed,Disney Princess,Normal,Box,4,Retail,176.0,2.0,650.0,0.0,2.0,28.4525
43209-1,Elsa and the Nokk's Ice Stable,2022,Disney,Licensed,Frozen II,Normal,Box,2,Retail,53.0,1.0,555.0,0.0,3.0,10.0
60312-1,Police Car,2022,City,Modern day,Police,Normal,Box,2,Retail,94.0,1.0,3025.0,4.0,8.0,8.0
60313-1,Space Ride Amusement Truck,2022,City,Modern day,Traffic,Normal,Box,4,Retail,433.0,3.0,1182.0,0.0,3.0,35.991
60314-1,Ice Cream Truck Police Chase,2022,City,Modern day,Police,Normal,Box,4,Retail,317.0,3.0,2188.0,3.8,2.0,25.5
60316-1,Police Station,2022,City,Modern day,Police,Normal,Box,6,Retail,668.0,5.0,1056.0,4.0,3.0,30.0
60317-1,Police Chase at the Bank,2022,City,Modern day,Police,Normal,Box,10,Retail,915.0,6.0,592.0,0.0,1.0,91.3458
60322-1,Race Car,2022,City,Modern day,Great Vehicles,Normal,Box,2,Retail,46.0,2.0,1779.0,3.6,1.0,9.0
60323-1,Stunt Plane,2022,City,Modern day,Great Vehicles,Normal,Box,2,Retail,59.0,1.0,1350.0,3.6,2.0,7.5
60324-1,Mobile Crane,2022,City,Modern day,Great Vehicles,Normal,Box,2,Retail,340.0,2.0,3784.0,4.3,6.0,23.49
60325-1,Cement Mixer Truck,2022,City,Modern day,Great Vehicles,Normal,Box,4,Retail,85.0,2.0,1233.0,3.6,26.0,19.99
60326-1,Picnic in the Park,2022,City,Modern day,Park,Normal,Box,4,Retail - limited,147.0,3.0,4321.0,4.2,5.0,15.0
60327-1,Horse Transporter,2022,City,Modern day,Great Vehicles,Normal,Box,4,Retail,196.0,2.0,2139.0,4.1,1.0,16.6
60328-1,Beach Lifeguard Station,2022,City,Modern day,Beach,Normal,Box,6,Retail,211.0,4.0,2633.0,3.9,3.0,24.0
60329-1,School Day,2022,City,Modern day,Town,Normal,Box,4,Retail,433.0,8.0,1674.0,3.7,5.0,56.1
60330-1,Hospital,2022,City,Modern day,Medical,Normal,Box,6,Retail,816.0,13.0,1688.0,4.2,4.0,101.98
60331-1,Touring Stunt Bike,2022,City,Modern day,Stuntz,Normal,Box,2,Retail,10.0,1.0,1861.0,4.1,21.0,10.0
60332-1,Reckless Scorpion Stunt Bike,2022,City,Modern day,Stuntz,Normal,Box,2,Retail,15.0,1.0,1935.0,3.8,3.0,7.25
60333-1,Bathtub Stunt Bike,2022,City,Modern day,Stuntz,Normal,Box,2,Retail,14.0,1.0,5407.0,4.3,7.0,9.99
60335-1,Train Station,2022,City,Modern day,Trains,Normal,Box,6,Retail,907.0,6.0,1731.0,4.5,5.0,65.0
60336-1,Freight Train,2022,City,Modern day,Trains,Normal,Box,11,Retail,1153.0,6.0,1162.0,0.0,2.0,145.0
60337-1,Express Passenger Train,2022,City,Modern day,Trains,Normal,Box,9,Retail,764.0,6.0,1840.0,4.4,1.0,145.0
60341-1,The Knockdown Stunt Challenge,2022,City,Modern day,Stuntz,Normal,Box,2,Retail,117.0,2.0,760.0,0.0,1.0,16.644
60344-1,Chicken Henhouse,2022,City,Modern day,Farm,Normal,Box,2,Retail,101.0,1.0,3716.0,3.9,2.0,12.0
60345-1,Farmers Market Van,2022,City,Modern day,Farm,Normal,Box,4,Retail,310.0,3.0,4283.0,4.3,11.0,29.8
60346-1,Barn & Farm Animals,2022,City,Modern day,Farm,Normal,Box,8,Retail,230.0,4.0,2726.0,3.9,3.0,45.0
60347-1,Grocery Store,2022,City,Modern day,Town,Normal,Box,4,Retail,404.0,5.0,2705.0,4.0,11.0,79.95
60348-1,Lunar Roving Vehicle,2022,City,Modern day,Space,Normal,Box,2,Retail,275.0,3.0,2397.0,4.4,2.0,18.0
60349-1,Lunar Space Station,2022,City,Modern day,Space,Normal,Box,4,Retail,500.0,5.0,1636.0,4.3,2.0,49.491
60350-1,Lunar Research Base,2022,City,Modern day,Space,Normal,Box,6,Retail,786.0,6.0,1910.0,4.3,2.0,90.0
60351-1,Rocket Launch Center,2022,City,Modern day,Space,Normal,Box,9,Retail,1010.0,7.0,1059.0,0.0,6.0,110.0
60352-1,City Advent Calendar,2022,City,Modern day,Seasonal,Normal,Box,1,Retail,287.0,6.0,2707.0,3.9,12.0,20.68
60353-1,Wild Animal Rescue Missions,2022,City,Modern day,Missions,Normal,Box,4,Retail,246.0,1.0,1141.0,3.8,2.0,29.98
60354-1,Mars Spacecraft Exploration Missions,2022,City,Modern day,Missions,Normal,Box,4,Retail,298.0,2.0,906.0,3.8,2.0,25.191
66700-1,LEGO Minifigures - Series 22 {Box of 6 random bags},2022,Collectable Minifigures,Miscellaneous,Series 22,Random,Box,0,Retail - limited,0.0,,115.0,0.0,1.0,26.1573
66706-1,Animals Bundle,2022,Creator,Model making,Product Collection,Collection,Box,0,Retail - limited,852.0,,163.0,0.0,1.0,49.95
66707-1,LEGO City Stuntz Gift Set,2022,City,Modern day,Product Collection,Collection,Box,0,Retail - limited,40.0,,467.0,0.0,6.0,18.99
66708-1,Galactic Adventures Pack,2022,Star Wars,Licensed,Product Collection,Collection,Box,0,Retail - limited,901.0,,566.0,0.0,8.0,60.0
66712-1,Monster Jam Collection,2022,Technic,Technical,Product Collection,Collection,Box,0,Retail - limited,949.0,,159.0,0.0,1.0,58.3396
66715-1,NINJAGO Gift Set,2022,Ninjago,Action/Adventure,Product Collection,Collection,Box,0,Retail - limited,429.0,,151.0,0.0,1.0,37.0
70688-1,Kai's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,32.0,1.0,889.0,3.7,4.0,9.35
70689-1,Lloyd's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,32.0,1.0,926.0,0.0,2.0,7.98
70690-1,Jay's Spinjitzu Ninja Training,2022,Ninjago,Action/Adventure,Spinjitzu Ninja Training,Normal,Box,2,Retail,25.0,1.0,919.0,4.0,4.0,8.5
71032-1,Robot Repair Tech,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,2,Retail,15.0,1.0,4815.0,4.3,33.0,4.4868
71032-2,Chili Costume Fan,2022,Collectable Minifigures,Miscellaneous,Series 22,Normal,Foil pack,0,Retail,8.0,1.0,5053.0,3.9,25.0,59.75
71033-1,Rowlf the Dog,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,7.0,1.0,4433.0,4.2,43.0,5.4344
71033-2,Dr. Bunsen Honeydew,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,4.0,1.0,4416.0,4.1,68.0,66.96
71033-3,Beaker,2022,Collectable Minifigures,Miscellaneous,The Muppets,Normal,Foil pack,0,Retail,5.0,1.0,4508.0,4.3,20.0,149.99
71034-1,Nutcracker,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,8.0,1.0,4194.0,4.5,15.0,4.7405
71034-2,Sugar Fairy,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9.0,1.0,3661.0,4.0,66.0,63.98
71034-3,Snowman,2022,Collectable Minifigures,Miscellaneous,Series 23,Normal,Foil pack,0,Retail,9.0,1.0,4086.0,4.3,17.0,172.49
